industry_id,primary_category,market
4966,Advertising Exchanges, Advertising Platforms 
4967,Business Development, Consulting 
4968,Video Streaming, Enterprise Software 
4969,Customer Service, Enterprise Software 
4970,Video Games, Social Media 
4971,Sports, Advertising 
4972,Broadcasting, Content 
4973,Physicians, Electronic Health Records 
4974,Consumers, Health Care 
4975,iOS, Mobile Health 
4976,Consumers, Restaurants 
4977,Telecommunications, Games 
4978,Hospitals, Software 
4979,Dental, Health and Wellness 
4980,Billing, Consulting 
4981,Mobile Payments, Health Care 
4982,Mobile, Big Data 
4983,Hospitals, Health Care Information Technology 
4984,Cosmetic Surgery, Cosmetic Surgery 
4985,Software, Health and Insurance 
4986,Incubators, Medical Devices 
4987,Crowdsourcing, Medical Devices 
4988,iPhone, Online Dating 
4989,Web Development, Internet 
4990,Health Care, Video 
4991,E-Commerce, Publishing 
4992,Guides, Social Network Media 
4993,Photo Sharing, Video Chat 
4994,Career Planning, Curated Web 
4995,Events, Private Social Networking 
4996,Transportation, Adventure Travel 
4997,Education, Social Network Media 
4998,Gambling, Social Games 
4999,Entertainment, Curated Web 
5000,Services, Search 
5001,Internet, Sales and Marketing 
5002,Project Management, Office Space 
5003,E-Commerce, Photography 
5004,Hardware, Mobile Commerce 
5005,Diabetes, Biotechnology 
5006,Speech Recognition, Mobile 
5007,Storage, Flash Storage 
5008,Textbooks, Email 
5009,Cloud Data Services, Web Hosting 
5010,Medical Devices, Neuroscience 
5011,Real Time, News 
5012,Education, Teachers 
5013,Restaurants, SaaS 
5014,Tourism, Software 
5015,Mobile Payments, Finance Technology 
5016,File Sharing, Loyalty Programs 
5017,Internet, Information Technology 
5018,Energy IT, Energy IT 
5019,Sales and Marketing, Sales Automation 
5020,Direct Marketing, Local 
5021,Skill Assessment, Recruiting 
5022,Entrepreneur, Finance 
5023,Photo Sharing, Mobile 
5024,Ediscovery, Games 
5025,Utilities, Services 
5026,Mobile, Location Based Services 
5027,Flash Storage, Archiving 
5028,Optimization, Content Delivery 
5029,Enterprises, Cloud Management 
5030,Social Media, Customer Service 
5031,Big Data Analytics, Health and Wellness 
5032,Text Analytics, Analytics 
5033,Sailing Community, Tourism 
5034,Test and Measurement, Internet Marketing 
5035,RFID, Hardware + Software 
5036,Kinect, Kinect 
5037,Business Analytics, Health Care Information Technology 
5038,Cars, Technology 
5039,Curated Web, Semantic Search 
5040,Photography, Software 
5041,Enterprise Software, Big Data 
5042,Skill Assessment, Software 
5043,P2P Money Transfer, Trading 
5044,E-Commerce, Public Transportation 
5045,Venture Capital, Apps 
5046,iPhone, Startups 
5047,Electronics, Enterprise Software 
5048,Custom Retail, Custom Retail 
5049,Automotive, Auto 
5050,Postal and Courier Services, Curated Web 
5051,Insurance Companies, Insurance Companies 
5052,Outsourcing, BPO Services 
5053,Green, Biotechnology 
5054,Technology, Displays 
5055,Open Source, Web Development 
5056,Cloud Infrastructure, Computers 
5057,Automotive, Apps 
5058,Semiconductor Manufacturing Equipment, Semiconductor Manufacturing Equipment 
5059,Consumer Goods, Gift Exchange 
5060,Vacation Rentals, Homeless Shelter 
5061,Cloud-Based Music, Music Services 
5062,Crowdsourcing, Education 
5063,SaaS, Local Businesses 
5064,CRM, iOS 
5065,Group Buying, Curated Web 
5066,Bicycles, Design 
5067,Entertainment, Public Relations 
5068,Restaurants, Mobile 
5069,Software, Reviews and Recommendations 
5070,SEO, Services 
5071,Health Care Information Technology, 3D 
5072,Mac, Mac 
5073,Knowledge Management, Software 
5074,Mobile Devices, E-Commerce 
5075,Communities, Government Innovation 
5076,Image Recognition, Artificial Intelligence 
5077,Knowledge Management, Enterprise Software 
5078,Registrars, Domains 
5079,Brand Marketing, Media 
5080,Apps, Social Games 
5081,Textbooks, Games 
5082,Automotive, Enterprise Software 
5083,University Students, University Students 
5084,Infrastructure, Games 
5085,Big Data Analytics, E-Commerce 
5086,Messaging, Telephony 
5087,Location Based Services, Wine And Spirits 
5088,Developer APIs, Music 
5089,Lead Generation, Business Intelligence 
5090,SaaS, Business Analytics 
5091,File Sharing, Web Hosting 
5092,P2P Money Transfer, Messaging 
5093,Families, Photography 
5094,Technology, Hardware 
5095,Web Development, Home & Garden 
5096,Electronic Health Records, Rehabilitation 
5097,Mobile Devices, Enterprise Software 
5098,Web Development, Business Intelligence 
5099,Wireless, Android 
5100,Product Development Services, Sports 
5101,All Students, Recruiting 
5102,Cloud Computing, Mobile 
5103,Franchises, Advertising 
5104,Sunglasses, Sunglasses 
5105,Mobile Software Tools, Mobile Payments 
5106,Commodities, Finance 
5107,Beauty, Media 
5108,3D Technology, 3D Printing 
5109,Media, Entertainment 
5110,Music Services, Marketplaces 
5111,Music, Application Platforms 
5112,Mobile, Lead Generation 
5113,Coffee, Mass Customization 
5114,Location Based Services, Advertising 
5115,Creative, Displays 
5116,Computers, Software 
5117,Technology, Android 
5118,Human Resources, Banking 
5119,Twitter Applications, Games 
5120,Video Streaming, Education 
5121,Android, Advertising 
5122,iOS, SaaS 
5123,Consulting, Loyalty Programs 
5124,Chat, Online Dating 
5125,Automotive, Gas 
5126,Mobile, 3D 
5127,Guides, Software 
5128,Television, Kids 
5129,Messaging, Market Research 
5130,Brokers, iPad 
5131,Groceries, Mobile 
5132,SaaS, Security 
5133,Web CMS, Mobile 
5134,Predictive Analytics, Mobile Commerce 
5135,Social Travel, Mobile 
5136,Design, Mobile 
5137,Data Visualization, Mobile 
5138,Mobile Software Tools, Software 
5139,Analytics, Transportation 
5140,SaaS, Productivity Software 
5141,Offline Businesses, Travel 
5142,Mobile Commerce, Point of Sale 
5143,Gift Card, Mobile 
5144,Cloud Data Services, Cloud Computing 
5145,Intellectual Property, Machine Learning 
5146,Telephony, Mobile 
5147,Transportation, Curated Web 
5148,Social Television, Consumer Electronics 
5149,Events, Synchronization 
5150,Cyber, Mobile Security 
5151,Entertainment, E-Commerce 
5152,Startups, Sustainability 
5153,Retail, Crowdsourcing 
5154,Women, Fashion 
5155,Architecture, Clean Technology 
5156,Business Development, Food Processing 
5157,Visualization, Analytics 
5158,Local Businesses, Design 
5159,Customer Support Tools, Legal 
5160,Consulting, Telephony 
5161,Cable, Cable 
5162,Social Media Marketing, E-Commerce 
5163,Facebook Applications, Web Hosting 
5164,Entertainment, Mobile Games 
5165,Artists Globally, Software 
5166,Fraud Detection, Cloud Security 
5167,Technology, Wireless 
5168,Entrepreneur, Technology 
5169,Social Media, Reviews and Recommendations 
5170,Colleges, Universities 
5171,Medical Devices, Health Care Information Technology 
5172,Gamification, Windows Phone 7 
5173,Messaging, Psychology 
5174,Entertainment, Photo Sharing 
5175,Social Recruiting, Skill Assessment 
5176,Social Media, Social Media Marketing 
5177,SNS, SNS 
5178,Vertical Search, Online Travel 
5179,Lead Generation, Digital Media 
5180,Communities, Commercial Real Estate 
5181,Human Resources, Web Tools 
5182,Guides, Nightlife 
5183,Energy, Marketplaces 
5184,Bitcoin, E-Commerce 
5185,Personal Finance, Curated Web 
5186,iPhone, Personal Finance 
5187,News, Social Media 
5188,Insurance, Finance 
5189,Open Source, Cloud Computing 
5190,Senior Health, Senior Health 
5191,Speech Recognition, Language Learning 
5192,Software, Online Shopping 
5193,Business Services, Photo Sharing 
5194,Music Services, Photography 
5195,Social Buying, Shopping 
5196,Space Travel, Space Travel 
5197,Mobile Software Tools, Internet of Things 
5198,Lingerie, Lingerie 
5199,Psychology, Optimization 
5200,Communities, E-Commerce 
5201,Project Management, Social Network Media 
5202,Content, Graphics 
5203,Medical Professionals, Health and Wellness 
5204,Consumers, Food Processing 
5205,Marketplaces, Solar 
5206,Photo Editing, iOS 
5207,Manufacturing, Games 
5208,Enterprises, Automotive 
5209,Financial Services, Brokers 
5210,Online Shopping, Design 
5211,Sales and Marketing, Translation 
5212,Services, Sales and Marketing 
5213,Bicycles, Bicycles 
5214,RFID, Video 
5215,Software, Semiconductors 
5216,Social Network Media, Television 
5217,Transportation, Maps 
5218,Mobile Commerce, Telecommunications 
5219,Social Media, Emerging Markets 
5220,Collaboration, Mobility 
5221,Startups, Home & Garden 
5222,Facebook Applications, Music 
5223,Green, Mobile 
5224,Search, Public Transportation 
5225,Health and Wellness, 3D 
5226,Distribution, Mobile 
5227,Service Providers, Task Management 
5228,Social Games, Social Media 
5229,Manufacturing, Robotics 
5230,Business Intelligence, Data Integration 
5231,Language Learning, Social Media 
5232,Social Commerce, Curated Web 
5233,Toys, E-Commerce 
5234,Organic, Organic 
5235,Office Space, Design 
5236,Nutrition, Health and Wellness 
5237,Travel, Ticketing 
5238,Machine Learning, Music 
5239,Music Venues, Music 
5240,Promotional, Music 
5241,Business Intelligence, Social Media Marketing 
5242,Presentations, Education 
5243,Electronics, Technology 
5244,Consumer Goods, Artists Globally 
5245,Internet, Shoes 
5246,Finance, Financial Services 
5247,E-Commerce, Sports 
5248,PaaS, Application Platforms 
5249,Mobile Shopping, Electronics 
5250,Infrastructure Builders, Infrastructure Builders 
5251,Professional Services, Service Providers 
5252,Cloud Computing, Security 
5253,Medical, Events 
5254,E-Commerce, Apps 
5255,Home Automation, Mobile 
5256,Sales Automation, Training 
5257,Analytics, Data Mining 
5258,Social Media, Price Comparison 
5259,Startups, Plumbers 
5260,Transportation, Cars 
5261,Payments, All Students 
5262,iPhone, Hardware 
5263,Real Estate, SaaS 
5264,Disruptive Models, Specialty Foods 
5265,Content, Networking 
5266,Sports, Social Television 
5267,Publishing, Politics 
5268,Photo Sharing, Cloud Management 
5269,Data Security, Document Management 
5270,Career Management, Recruiting 
5271,Recruiting, Colleges 
5272,Mass Customization, Software 
5273,Exercise, Personal Health 
5274,Personal Health, Software 
5275,Apps, Fitness 
5276,Browser Extensions, Web Tools 
5277,Lead Generation, Real Estate 
5278,Reviews and Recommendations, Services 
5279,Ticketing, Mobile Games 
5280,Online Scheduling, Health and Wellness 
5281,Mobile, Logistics 
5282,Privacy, Search 
5283,Entertainment, Startups 
5284,Resorts, Hotels 
5285,Staffing Firms, Recruiting 
5286,Apps, Curated Web 
5287,Advertising Networks, Facebook Applications 
5288,Gamification, Social Commerce 
5289,Social Games, Mobile Advertising 
5290,Sponsorship, Sports 
5291,Facebook Applications, File Sharing 
5292,Lighting, Databases 
5293,Biotechnology, Design 
5294,Gamification, Diabetes 
5295,Film, Video 
5296,Tracking, E-Commerce 
5297,Collaboration, Travel 
5298,Project Management, Small and Medium Businesses 
5299,Small and Medium Businesses, Location Based Services 
5300,Online Shopping, Advertising 
5301,Software, Internet 
5302,Social Media Management, Social Media 
5303,Video, Internet TV 
5304,Non Profit, Nonprofits 
5305,Venture Capital, Online Dating 
5306,Application Platforms, Internet 
5307,Lighting, Green Consumer Goods 
5308,Teachers, Life Sciences 
5309,Point of Sale, Retail 
5310,SaaS, Customer Support Tools 
5311,Open Source, Nanotechnology 
5312,Hardware, Nanotechnology 
5313,Local, Q&A 
5314,Market Research, Services 
5315,Reviews and Recommendations, Artificial Intelligence 
5316,Android, Curated Web 
5317,Photo Sharing, K-12 Education 
5318,Cloud Data Services, Enterprise Software 
5319,Enterprise Software, Security 
5320,Opinions, Social Media 
5321,Green, Media 
5322,Specialty Foods, Nutrition 
5323,Social Bookmarking, News 
5324,Search, Real Estate 
5325,Entertainment, Media 
5326,Navigation, Maps 
5327,Navigation, Gps 
5328,Virtualization, Business Services 
5329,SaaS, Digital Media 
5330,Finance, Nanotechnology 
5331,Collaboration, Security 
5332,Sensors, Biometrics 
5333,Skill Assessment, Weddings 
5334,Advertising, Web Design 
5335,Music, Bitcoin 
5336,Fashion, Jewelry 
5337,Hardware, Cloud Computing 
5338,Content Summarization, Curated Web 
5339,Marketplaces, Web Development 
5340,Collaboration, Video Conferencing 
5341,Retail, Real Estate 
5342,Services, Real Estate 
5343,Real Estate, Government Innovation 
5344,Consulting, Drones 
5345,Finance, Online Scheduling 
5346,Risk Management, Enterprise Software 
5347,Marketing Automation, Social + Mobile + Local 
5348,Customer Service, Web Hosting 
5349,Predictive Analytics, Oil 
5350,Health Care Information Technology, Enterprise Software 
5351,Brand Marketing, Mass Customization 
5352,Restaurants, iPhone 
5353,Services, Information Security 
5354,Web Design, Mobile 
5355,Communities, Web Development 
5356,Google Apps, Advertising 
5357,Business Services, Sales and Marketing 
5358,Automotive, Advertising 
5359,Employment, Web Hosting 
5360,Messaging, Video 
5361,World Domination, E-Commerce 
5362,Services, Data Centers 
5363,Technology, Local Businesses 
5364,App Marketing, Mobile Payments 
5365,Cloud Security, Software 
5366,Cloud Management, Networking 
5367,Web Tools, Internet 
5368,Internet, Entertainment 
5369,Professional Networking, Productivity Software 
5370,Wireless, Navigation 
5371,Wireless, Curated Web 
5372,Open Source, Bitcoin 
5373,Pharmaceuticals, Health Care 
5374,Events, Information Technology 
5375,Education, Startups 
5376,Home Renovation, Home Renovation 
5377,Enterprise Software, Data Centers 
5378,Recruiting, Advertising 
5379,Internet Marketing, Semantic Search 
5380,Engineering Firms, Engineering Firms 
5381,Internet, Web Design 
5382,iPad, News 
5383,Software, Charter Schools 
5384,Broadcasting, Publishing 
5385,Blogging Platforms, News 
5386,Social News, News 
5387,News, Social Network Media 
5388,Media, Crowdsourcing 
5389,Social Media Marketing, Twitter Applications 
5390,SaaS, Social Media Monitoring 
5391,News, Digital Media 
5392,Postal and Courier Services, Tracking 
5393,Discounts, Ticketing 
5394,Journalism, Crowdsourcing 
5395,Fraud Detection, Brand Marketing 
5396,Wealth Management, Enterprise Software 
5397,Wholesale, Developer APIs 
5398,Enterprise Software, Hardware + Software 
5399,Finance, Music 
5400,Graphics, Games 
5401,Events, Recreation 
5402,Employer Benefits Programs, Human Resources 
5403,Renewable Tech, Renewable Tech 
5404,Utilities, Navigation 
5405,Gas, Clean Energy 
5406,Retail, Facebook Applications 
5407,Mobile, Professional Networking 
5408,Quantified Self, Health and Wellness 
5409,Tourism, E-Commerce 
5410,Design, Hardware + Software 
5411,Social Media, iOS 
5412,Mobile Commerce, Web Development 
5413,Travel, Apps 
5414,Hospitality, Event Management 
5415,Art, Music 
5416,Collaboration, Sales and Marketing 
5417,Security, Services 
5418,Virtualization, Infrastructure 
5419,Communities, Enterprise Software 
5420,Location Based Services, Direct Marketing 
5421,Mobile, Mobile Social 
5422,Social Bookmarking, Facebook Applications 
5423,Cloud Computing, Cloud Data Services 
5424,B2B, Social Media 
5425,Software, Cloud Data Services 
5426,Ediscovery, Biotechnology 
5427,Clean Technology, Software 
5428,B2B, Lead Generation 
5429,Hospitals, Cloud Computing 
5430,Consumer Electronics, iPhone 
5431,Machine Learning, Enterprise Software 
5432,Internet, Hospitality 
5433,Games, Real Estate 
5434,Mobile, Fashion 
5435,Enterprise 2.0, Enterprise 2.0 
5436,Restaurants, Organic 
5437,Services, Networking 
5438,Public Relations, Search 
5439,Shopping, Web Development 
5440,Kids, 3D Printing 
5441,Clean Energy, Manufacturing 
5442,Mass Customization, Mobile Commerce 
